# NSAID zone depth edge out
450098 1035 0 1 0
450102 13 2 0 0
450106 668 2 0 0
450107 320 3 0 0
450109 13 2 0 0
450111 420 4 0 0
450114 929 1 0 0
450115 929 1 0 0
450123 217 4 0 0
450129 447 2 0 0
450133 217 4 0 0
450135 1035 0 1 0
450136 13 2 0 0
450139 13 3 0 0
450140 217 4 0 0
450142 57 3 0 0
450152 154 4 0 0
450153 13 4 0 0
450154 217 3 0 0
450155 154 5 0 0
450156 217 3 0 0
450158 154 4 0 0
450160 57 3 0 0
450161 420 3 0 0
450163 929 2 0 0
450165 217 2 0 0
450169 217 3 0 0
450172 420 5 0 0
450176 420 5 0 0
450183 13 1 0 0
450184 668 4 0 0
450187 217 2 0 0
450188 668 4 0 0
450189 668 3 0 0
450191 668 2 0 0
450195 668 4 0 0
450199 57 3 0 0
450201 57 2 0 0
450209 154 4 0 0
450210 926 2 0 0
450220 420 4 0 0
450222 57 2 0 0
450228 929 1 0 0
450230 453 5 0 0
450231 473 2 0 0
450232 668 3 0 0
450236 473 2 0 0
450239 420 2 0 0
450241 420 3 0 0
450244 453 5 0 0
450245 13 1 0 0
450246 57 2 0 0
450252 926 2 0 0
450253 473 2 0 0
450254 453 5 0 0
450256 13 1 0 0
450261 709 2 0 0
450268 154 3 0 0
450271 70 3 0 0
450273 929 1 0 0
450274 420 3 0 0
450284 441 4 0 0
450289 1035 0 1 0
450290 13 2 0 0
450293 13 2 0 0
450295 405 4 0 0
450297 441 3 0 0
450303 441 4 0 0
450304 437 2 0 0
450306 441 4 0 0
450307 898 1 0 0
450311 320 4 0 0
450315 441 4 0 0
450316 320 3 0 0
450318 437 3 0 0
450319 420 2 0 0
450320 441 4 0 0
450323 441 5 0 0
450324 57 2 0 0
450325 277 4 0 0
450326 57 2 0 0
450327 420 2 0 0
450330 898 2 0 0
450331 929 2 0 0
450333 437 2 0 0
450334 57 1 0 0
450337 898 2 0 0
450340 441 4 0 0
450342 668 3 0 0
450344 929 2 0 0
450345 320 0 0 0
450347 437 3 0 0
450351 57 2 0 0
450352 57 2 0 0
450353 668 1 0 0
450354 217 3 0 0
450355 217 3 0 0
450358 441 4 0 0
450359 57 2 0 0
450360 57 2 0 0
450361 441 4 0 0
450362 320 1 0 0
450363 277 4 0 0
450364 277 3 0 0
450369 217 3 0 0
450371 668 2 0 0
450373 217 3 0 0
450374 437 3 0 0
450375 320 2 0 0
450379 57 2 0 0
450382 277 4 0 0
450388 441 4 0 0
450390 441 4 0 0
450392 441 4 0 0
450395 277 4 0 0
450398 437 3 0 0
450399 437 3 0 0
450400 929 2 0 0
450401 57 2 0 0
450404 13 3 0 0
450405 217 3 0 0
450408 437 3 0 0
450410 57 2 0 0
450412 437 3 0 0
450413 929 2 0 0
450414 441 5 0 0
450415 668 2 0 0
450416 13 3 0 0
450417 320 1 0 0
450418 217 3 0 0
450419 13 3 0 0
450422 441 4 0 0
450423 1035 0 1 0
450425 217 3 0 0
450426 668 0 0 0
450428 217 3 0 0
450430 217 3 0 0
450431 437 3 0 0
450433 217 4 0 0
450435 1035 0 1 0
450436 437 3 0 0
450439 13 3 0 0
450440 420 3 0 0
450442 372 1 0 0
450446 441 5 0 0
450447 668 2 0 0
450453 70 1 0 0
450461 437 3 0 0
450463 420 2 0 0
450466 668 3 0 0
450467 668 2 0 0
450468 420 2 0 0
450470 1035 0 1 0
450472 473 3 0 0
450473 668 2 0 0
450474 668 3 0 0
450475 473 2 0 0
450476 441 4 0 0
450481 441 4 0 0
450489 668 2 0 0
450491 1035 0 1 0
450500 441 4 0 0
450501 929 2 0 0
450502 217 4 0 0
450503 441 4 0 0
450504 217 2 0 0
450506 668 2 0 0
450507 441 4 0 0
450510 420 4 0 0
450512 57 2 0 0
450525 668 2 0 0
450529 372 2 0 0
450533 13 2 0 0
450536 57 3 0 0
450537 441 3 0 0
450538 70 4 0 0
450539 668 1 0 0
450542 926 1 0 0
450543 668 2 0 0
450550 441 4 0 0
450551 57 3 0 0
450553 668 2 0 0
450558 668 2 0 0
450563 420 3 0 0
450567 420 3 0 0
450574 13 3 0 0
450578 956 1 0 0
450580 57 1 0 0
450581 57 2 0 0
450582 57 3 0 0
450583 668 2 0 0
450584 372 2 0 0
450590 926 1 0 0
450591 898 2 0 0
450592 57 1 0 0
450597 668 2 0 0
450600 217 3 0 0
450606 320 1 0 0
450607 898 2 0 0
450609 668 2 0 0
450611 668 2 0 0
450613 1035 0 1 0
450615 898 2 0 0
450618 898 2 0 0
450621 70 3 0 0
450622 668 3 0 0
450625 441 4 0 0
450627 668 2 0 0
450629 898 2 0 0
450632 441 5 0 0
450633 441 5 0 0
450634 668 2 0 0
450635 441 4 0 0
450637 668 1 0 0
450642 70 1 0 0
450643 70 1 0 0
450647 405 4 0 0
450651 420 2 0 0
450652 441 3 0 0
450655 441 3 0 0
450657 13 5 0 0
450658 13 4 0 0
450659 154 3 0 0
450661 453 3 0 0
450665 13 2 0 0
450666 154 3 0 0
450670 898 3 0 0
450671 898 4 0 0
450672 453 5 0 0
450673 154 3 0 0
450675 13 4 0 0
450678 15 3 0 0
450681 154 4 0 0
450682 154 4 0 0
450683 154 4 0 0
450684 154 4 0 0
450686 154 4 0 0
450688 473 3 0 0
450689 154 4 0 0
450690 154 4 0 0
450692 71 3 0 0
450694 15 3 0 0
450696 453 4 0 0
450706 13 4 0 0
450708 1035 0 1 0
450709 13 4 0 0
450712 473 2 0 0
450713 1035 0 1 0
450714 13 6 0 0
450716 13 6 0 0
450718 1035 0 1 0
450721 70 3 0 0
450729 154 4 0 0
450730 154 3 0 0
450734 453 2 0 0
450735 13 6 0 0
450740 154 2 0 0
450742 154 2 0 0
450743 154 3 0 0
450746 453 2 0 0
450749 13 3 0 0
450752 473 3 0 0
450757 13 6 0 0
450763 71 3 0 0
450765 899 1 0 0
450766 0 4 0 0
450767 473 1 0 0
450769 0 4 0 0
450777 13 2 0 0
450780 13 4 0 0
450781 453 2 0 0
450782 154 3 0 0
450789 453 3 0 0
450792 13 5 0 0
450795 71 3 0 0
450797 154 3 0 0
450798 0 4 0 0
450801 71 3 0 0
450803 13 6 0 0
450804 13 4 0 0
450806 154 3 0 0
450807 0 4 0 0
450811 154 3 0 0
450813 71 4 0 0
450816 13 5 0 0
450827 13 5 0 0
450830 13 7 0 0
450832 71 3 0 0
450834 13 4 0 0
450835 453 3 0 0
450836 13 7 0 0
450837 71 2 0 0
450842 71 2 0 0
450844 154 2 0 0
450846 453 1 0 0
450849 453 2 0 0
450850 13 6 0 0
450856 13 6 0 0
450858 453 3 0 0
450859 0 3 0 0
450861 301 1 0 0
450863 0 3 0 0
450864 13 6 0 0
450865 0 3 0 0
450866 13 4 0 0
450868 473 2 0 0
450873 13 3 0 0
450875 441 3 0 0
450876 441 3 0 0
450891 453 4 0 0
450893 926 1 0 0
450895 926 2 0 0
450903 668 3 0 0
450909 13 2 0 0
450912 898 2 0 0
450919 441 3 0 0
450920 926 2 0 0
450926 453 3 0 0
450934 420 2 0 0
450936 420 4 0 0
450946 473 1 0 0
450948 473 1 0 0
450951 420 3 0 0
450952 13 4 0 0
450956 420 3 0 0
450964 898 2 0 0
450968 154 3 0 0
450969 453 3 0 0
450970 473 1 0 0
450982 898 2 0 0
450988 420 5 0 0
450989 420 4 0 0
450991 13 3 0 0
450993 898 2 0 0
450995 70 2 0 0
450999 154 3 0 0
451001 13 4 0 0
451002 420 4 0 0
451008 453 5 0 0
451009 420 4 0 0
451010 441 3 0 0
451012 926 3 0 0
451017 453 4 0 0
451020 13 4 0 0
451024 473 2 0 0
451026 57 1 0 0
451028 13 1 0 0
451029 13 4 0 0
451034 453 4 0 0
451056 473 2 0 0
451057 154 5 0 0
451059 929 1 0 0
451060 154 4 0 0
451061 473 2 0 0
451062 154 2 0 0
451065 154 3 0 0
451067 70 2 0 0
451068 154 4 0 0
451069 57 2 0 0
451070 154 3 0 0
451078 929 1 0 0
451080 154 4 0 0
451086 154 4 0 0
451090 13 1 0 0
451095 898 3 0 0
451102 898 3 0 0
451109 898 3 0 0
451111 898 3 0 0
451118 154 3 0 0
451119 154 3 0 0
451120 57 2 0 0
451121 709 1 0 0
451122 13 3 0 0
451128 1035 0 1 0
451135 473 2 0 0
451137 13 3 0 0
451142 13 4 0 0
451143 1035 0 1 0
451152 453 3 0 0
451153 453 2 0 0
451157 13 4 0 0
451160 13 2 0 0
451163 70 3 0 0
451166 898 2 0 0
451167 453 3 0 0
451168 453 4 0 0
451176 13 4 0 0
451182 898 3 0 0
451184 663 4 0 0
451185 453 5 0 0
451187 13 2 0 0
451195 663 3 0 0
451203 473 2 0 0
451206 13 5 0 0
451209 473 3 0 0
451213 709 2 0 0
451214 44 3 0 0
451219 453 5 0 0
451220 13 5 0 0
451222 70 2 0 0
451223 70 3 0 0
451226 320 5 0 0
451227 320 4 0 0
451230 320 5 0 0
451232 420 4 0 0
451237 663 4 0 0
451238 372 3 0 0
451242 57 0 0 0
451245 277 4 0 0
451247 320 2 0 0
451251 320 2 0 0
451254 926 2 0 0
451256 898 2 0 0
451258 668 2 0 0
451273 926 2 0 0
451274 898 2 0 0
451275 405 5 0 0
451276 164 3 0 0
451279 726 2 0 0
451281 668 3 0 0
451282 926 1 0 0
451283 926 2 0 0
451285 320 2 0 0
451286 898 2 0 0
451289 668 3 0 0
451290 492 2 0 0
451292 663 4 0 0
451293 898 1 0 0
451295 453 5 0 0
451303 405 6 0 0
451304 668 3 0 0
451306 405 5 0 0
451308 898 1 0 0
451310 372 1 0 0
451313 70 1 0 0
451314 13 4 0 0
451317 320 1 0 0
451319 372 2 0 0
451320 372 2 0 0
451325 898 2 0 0
451331 926 2 0 0
451343 372 2 0 0
451351 668 2 0 0
451353 926 1 0 0
451355 320 3 0 0
451371 929 1 0 0
451372 420 2 0 0
451374 668 2 0 0
451377 13 4 0 0
451380 453 6 0 0
451382 70 4 0 0
451389 1035 0 1 0
451390 668 2 0 0
451392 668 2 0 0
451395 13 3 0 0
451397 926 1 0 0
451399 70 3 0 0
451402 926 2 0 0
451411 668 3 0 0
451413 668 2 0 0
451414 926 1 0 0
451437 1035 0 1 0
451438 13 3 0 0
451439 70 4 0 0
451444 441 3 0 0
451446 1035 0 1 0
451448 441 3 0 0
451449 164 2 0 0
451450 668 3 0 0
451452 441 3 0 0
451455 70 4 0 0
451458 926 2 0 0
451462 668 2 0 0
451465 70 4 0 0
451466 453 4 0 0
451470 898 1 0 0
451471 372 2 0 0
451475 726 2 0 0
451476 441 3 0 0
451477 13 2 0 0
451481 441 2 0 0
451490 453 4 0 0
451501 320 2 0 0
451502 320 2 0 0
451503 320 2 0 0
451504 320 2 0 0
451505 320 2 0 0
451510 898 3 0 0
451514 453 5 0 0
451515 929 1 0 0
451516 898 1 0 0
451527 453 4 0 0
451531 453 5 0 0
451539 453 5 0 0
451540 709 2 0 0
451542 668 3 0 0
451543 929 1 0 0
451544 898 2 0 0
451545 929 1 0 0
451556 453 5 0 0
451559 898 1 0 0
451561 663 4 0 0
451565 453 5 0 0
451566 441 3 0 0
451567 372 2 0 0
451569 663 5 0 0
451580 663 3 0 0
451582 420 5 0 0
451583 70 3 0 0
451585 453 5 0 0
451589 663 3 0 0
451593 926 1 0 0
451594 898 1 0 0
451604 441 3 0 0
451612 320 3 0 0
451613 70 2 0 0
451618 668 2 0 0
451619 668 2 0 0
451629 57 2 0 0
451633 57 2 0 0
451634 441 2 0 0
451637 441 2 0 0
451640 320 2 0 0
451654 441 3 0 0
451657 57 3 0 0
451658 70 2 0 0
451659 898 1 0 0
451675 277 4 0 0
451690 441 3 0 0
451694 441 3 0 0
451698 437 2 0 0
451703 898 1 0 0
451706 437 3 0 0
451708 320 4 0 0
451717 668 1 0 0
451721 898 1 0 0
451723 929 2 0 0
451724 668 1 0 0
451728 441 3 0 0
451731 929 2 0 0
451741 441 4 0 0
451744 898 2 0 0
451746 898 2 0 0
451749 320 3 0 0
451754 57 1 0 0
451766 437 3 0 0
451768 441 4 0 0
451769 668 2 0 0
451771 70 1 0 0
451772 70 3 0 0
451778 70 5 0 0
451782 277 4 0 0
451789 668 1 0 0
451791 668 1 0 0
451795 926 0 0 0
451798 898 2 0 0
451803 926 1 0 0
451805 372 2 0 0
451812 441 3 0 0
451824 420 3 0 0
451825 926 1 0 0
451830 405 5 0 0
451831 420 3 0 0
451835 70 2 0 0
451836 420 3 0 0
451837 441 3 0 0
451840 441 3 0 0
451841 441 4 0 0
451847 420 3 0 0
451849 926 2 0 0
451856 57 1 0 0
451861 57 2 0 0
451865 320 1 0 0
451868 668 1 0 0
451869 70 2 0 0
451870 320 1 0 0
451871 277 4 0 0
451875 441 2 0 0
451876 70 2 0 0
451880 277 4 0 0
451884 926 1 0 0
451885 420 4 0 0
451889 277 4 0 0
451890 405 4 0 0
451891 13 5 0 0
451892 13 5 0 0
451900 13 4 0 0
451901 926 2 0 0
451904 405 5 0 0
451908 441 3 0 0
451911 405 4 0 0
451913 164 3 0 0
451914 70 2 0 0
451915 277 4 0 0
451916 13 5 0 0
451918 320 5 0 0
451921 405 5 0 0
451922 405 5 0 0
451924 405 5 0 0
451937 320 1 0 0
451938 13 5 0 0
451940 13 3 0 0
451941 663 3 0 0
451943 726 3 0 0
451945 1035 0 1 0
451950 1035 0 1 0
451956 13 4 0 0
451962 15 3 0 0
451965 164 3 0 0
451966 726 2 0 0
451969 726 3 0 0
451971 726 3 0 0
451972 13 4 0 0
451973 71 3 0 0
451979 271 1 0 0
451980 473 3 0 0
451982 663 3 0 0
451988 13 4 0 0
451989 898 2 0 0
451992 663 3 0 0
451993 898 2 0 0
451995 13 5 0 0
451997 71 3 0 0
451998 453 5 0 0
452000 663 2 0 0
452003 15 2 0 0
452005 71 4 0 0
452006 473 3 0 0
452007 13 4 0 0
452008 13 3 0 0
452010 13 5 0 0
452012 473 3 0 0
452013 13 5 0 0
452014 473 4 0 0
452016 13 3 0 0
452020 13 5 0 0
452021 898 4 0 0
452026 663 4 0 0
452029 453 4 0 0
452031 71 3 0 0
452033 663 4 0 0
452034 453 5 0 0
452036 663 4 0 0
452038 453 4 0 0
452039 154 3 0 0
452042 663 3 0 0
452046 453 4 0 0
452051 473 2 0 0
452052 71 3 0 0
452055 453 5 0 0
452058 13 3 0 0
452059 929 2 0 0
452060 898 2 0 0
452063 453 6 0 0
452064 13 5 0 0
452067 13 4 0 0
452068 473 4 0 0
452069 453 1 0 0
452072 13 4 0 0
452076 13 4 0 0
452078 929 1 0 0
452082 898 3 0 0
452083 473 4 0 0
452084 898 3 0 0
452085 898 2 0 0
452089 473 2 0 0
452091 473 1 0 0
452092 15 3 0 0
452103 726 3 0 0
452109 154 4 0 0
452110 15 3 0 0
452111 13 4 0 0
452112 13 2 0 0
452113 13 4 0 0
452114 13 2 0 0
452115 898 3 0 0
452117 13 2 0 0
452119 154 3 0 0
452120 13 4 0 0
452121 453 2 0 0
452122 453 3 0 0
452126 453 3 0 0
452127 70 2 0 0
452128 15 2 0 0
452131 154 4 0 0
452132 1035 0 1 0
452133 1035 0 1 0
452135 15 2 0 0
452136 154 2 0 0
452137 154 3 0 0
452138 13 3 0 0
452139 13 2 0 0
452140 453 3 0 0
452142 13 4 0 0
452143 1035 0 1 0
452145 13 4 0 0
452146 13 6 0 0
452148 71 4 0 0
452149 473 2 0 0
452152 154 3 0 0
452153 1035 0 1 0
452154 13 3 0 0
452157 13 6 0 0
452158 473 2 0 0
452160 13 5 0 0
452162 13 5 0 0
452163 13 5 0 0
452164 13 3 0 0
452167 453 4 0 0
452169 13 3 0 0
452172 13 5 0 0
452174 44 2 0 0
452175 13 4 0 0
452176 453 4 0 0
452177 154 2 0 0
452179 71 3 0 0
452183 453 3 0 0
452186 473 2 0 0
452187 71 3 0 0
452189 453 3 0 0
452193 0 3 0 0
452194 13 5 0 0
452197 271 1 0 0
452198 71 3 0 0
452205 13 3 0 0
452209 71 2 0 0
452210 71 3 0 0
452215 301 1 0 0
452216 13 3 0 0
452226 71 2 0 0
452227 13 3 0 0
452233 13 3 0 0
452236 13 3 0 0
452237 44 3 0 0
452245 441 4 0 0
452248 709 2 0 0
452249 726 3 0 0
452250 57 2 0 0
452251 301 2 0 0
452255 57 2 0 0
452256 13 4 0 0
452258 453 2 0 0
452264 441 5 0 0
452272 453 4 0 0
452275 57 1 0 0
452276 70 3 0 0
452277 1035 0 1 0
452280 44 2 0 0
452281 301 2 0 0
452285 44 3 0 0
452286 420 3 0 0
452289 898 1 0 0
452302 726 2 0 0
452304 453 4 0 0
452312 453 3 0 0
452317 420 4 0 0
452319 453 4 0 0
452346 453 5 0 0
452349 1035 0 1 0
452352 926 1 0 0
452353 1035 0 1 0
452355 453 3 0 0
452360 13 3 0 0
452366 929 1 0 0
452371 926 1 0 0
452388 13 3 0 0
452393 453 4 0 0
452396 926 1 0 0
452402 926 1 0 0
452403 726 2 0 0
452405 453 4 0 0
452412 473 2 0 0
452413 13 3 0 0
452414 453 2 0 0
452421 726 2 0 0
452429 441 3 0 0
452433 441 3 0 0
452436 668 3 0 0
452437 13 5 0 0
452439 929 1 0 0
452440 473 3 0 0
452441 13 3 0 0
452445 13 4 0 0
452447 726 2 0 0
452450 473 3 0 0
452452 473 2 0 0
452454 663 3 0 0
452461 13 4 0 0
452463 473 3 0 0
452469 70 3 0 0
452474 726 2 0 0
452478 441 3 0 0
452479 473 3 0 0
452482 15 3 0 0
452487 13 3 0 0
452502 726 2 0 0
452512 70 2 0 0
452515 441 3 0 0
452517 57 1 0 0
452520 441 3 0 0
452523 441 3 0 0
452526 13 3 0 0
452527 473 2 0 0
452529 663 2 0 0
452534 1035 0 1 0
452536 726 2 0 0
452548 1035 0 1 0
452554 164 2 0 0
452557 57 1 0 0
452558 453 4 0 0
452559 13 3 0 0
452562 70 4 0 0
452563 441 4 0 0
452564 15 4 0 0
452571 441 4 0 0
452576 1035 0 1 0
452578 13 6 0 0
452580 44 1 0 0
452581 44 2 0 0
452583 271 1 0 0
452588 271 1 0 0
452590 70 4 0 0
452592 70 4 0 0
452599 453 2 0 0
452604 405 6 0 0
452605 414 2 0 0
452607 414 2 0 0
452609 414 1 0 0
452612 57 2 0 0
452613 663 3 0 0
452614 320 4 0 0
452615 320 2 0 0
452617 535 5 0 0
452618 320 5 0 0
452621 220 4 0 0
452625 414 2 0 0
452626 220 4 0 0
452632 441 2 0 0
452634 414 2 0 0
452641 13 5 0 0
452646 414 3 0 0
452648 492 2 0 0
452649 320 2 0 0
452650 320 3 0 0
452652 277 6 0 0
452653 372 2 0 0
452657 726 2 0 0
452658 372 2 0 0
452659 320 4 0 0
452661 320 5 0 0
452662 57 1 0 0
452665 57 1 0 0
452670 663 4 0 0
452673 13 4 0 0
452676 320 2 0 0
452678 437 3 0 0
452679 414 2 0 0
452681 320 5 0 0
452687 726 3 0 0
452688 70 1 0 0
452690 405 6 0 0
452691 405 6 0 0
452695 663 2 0 0
452697 372 2 0 0
452698 663 2 0 0
452699 663 2 0 0
452700 405 6 0 0
452718 663 4 0 0
452728 414 2 0 0
452729 164 3 0 0
452731 277 5 0 0
452733 320 3 0 0
452736 277 6 0 0
452739 405 6 0 0
452741 405 6 0 0
452743 926 1 0 0
452744 420 4 0 0
452745 405 6 0 0
452749 372 3 0 0
452755 453 4 0 0
452757 320 2 0 0
452758 320 5 0 0
452760 898 1 0 0
452766 277 6 0 0
452768 441 2 0 0
452772 320 2 0 0
452773 405 6 0 0
452778 420 4 0 0
452783 414 1 0 0
452785 405 5 0 0
452788 405 5 0 0
452790 320 5 0 0
452791 405 5 0 0
452794 320 2 0 0
452795 420 6 0 0
452796 898 2 0 0
452801 663 3 0 0
452803 320 2 0 0
452804 926 1 0 0
452805 320 1 0 0
452810 663 3 0 0
452811 453 5 0 0
452816 420 3 0 0
452817 372 2 0 0
452818 372 3 0 0
452821 372 3 0 0
452824 668 2 0 0
452828 726 2 0 0
452838 372 3 0 0
452841 898 1 0 0
452849 441 4 0 0
452855 663 3 0 0
452857 320 1 0 0
452859 441 2 0 0
452862 70 2 0 0
452871 13 4 0 0
452888 44 3 0 0
452900 320 1 0 0
452902 453 3 0 0
452915 44 3 0 0
452917 44 3 0 0
452918 663 4 0 0
452930 44 3 0 0
452937 320 1 0 0
452943 726 2 0 0
452946 726 4 0 0
452953 420 4 0 0
452957 13 5 0 0
452964 13 5 0 0
452969 57 1 0 0
452970 13 4 0 0
452974 57 1 0 0
452976 441 4 0 0
452977 372 2 0 0
452979 726 3 0 0
452984 13 4 0 0
452986 57 1 0 0
452987 13 5 0 0
452989 663 3 0 0
452990 13 6 0 0
452991 13 5 0 0
452994 13 5 0 0
453000 414 2 0 0
453001 13 5 0 0
453003 442 2 0 0
453004 70 2 0 0
453010 442 2 0 0
453014 362 4 0 0
453017 277 6 0 0
453018 57 2 0 0
453019 277 5 0 0
453020 441 4 0 0
453022 643 2 0 0
453026 277 5 0 0
453027 442 2 0 0
453028 362 2 0 0
453029 414 2 0 0
453030 277 7 0 0
453042 164 3 0 0
453048 441 3 0 0
453049 441 4 0 0
453050 663 2 0 0
453051 437 2 0 0
453056 414 2 0 0
453057 414 2 0 0
453058 414 2 0 0
453067 277 5 0 0
453070 277 5 0 0
453077 414 2 0 0
453078 57 3 0 0
453080 437 4 0 0
453082 57 4 0 0
453086 320 3 0 0
453094 57 3 0 0
453097 57 3 0 0
453099 57 3 0 0
453101 898 1 0 0
453102 57 2 0 0
453103 57 3 0 0
453111 70 2 0 0
453121 898 1 0 0
453123 441 2 0 0
453125 898 1 0 0
453135 441 3 0 0
453140 898 2 0 0
453142 405 6 0 0
453143 320 3 0 0
453145 320 5 0 0
453146 441 3 0 0
453147 405 4 0 0
453148 57 3 0 0
453149 643 3 0 0
453154 437 2 0 0
453164 898 1 0 0
453166 405 6 0 0
453169 663 3 0 0
453170 405 5 0 0
453176 550 4 0 0
453178 663 4 0 0
453181 898 1 0 0
453188 926 1 0 0
453193 668 3 0 0
453194 663 5 0 0
453198 320 2 0 0
453200 405 6 0 0
453203 437 2 0 0
453205 898 2 0 0
453207 668 2 0 0
453209 277 4 0 0
453210 277 4 0 0
453214 663 4 0 0
453218 13 5 0 0
453219 70 3 0 0
453221 405 5 0 0
453225 320 2 0 0
453226 405 6 0 0
453231 441 2 0 0
453232 320 2 0 0
453233 13 5 0 0
453236 70 2 0 0
453239 320 5 0 0
453240 560 1 0 0
453243 13 5 0 0
453244 13 5 0 0
453247 277 5 0 0
453248 320 3 0 0
453251 405 6 0 0
453252 320 1 0 0
453253 926 1 0 0
453255 277 5 0 0
453256 414 1 0 0
453257 414 1 0 0
453258 372 1 0 0
453260 926 1 0 0
453262 926 1 0 0
453263 320 3 0 0
453264 13 5 0 0
453267 277 6 0 0
453269 898 0 0 0
453270 320 5 0 0
453271 663 3 0 0
453273 13 5 0 0
453275 405 6 0 0
453277 277 5 0 0
453279 414 1 0 0
453280 405 6 0 0
453282 57 1 0 0
453284 277 5 0 0
453286 277 5 0 0
453290 414 2 0 0
453293 320 2 0 0
453295 13 6 0 0
453296 320 4 0 0
453305 372 1 0 0
453306 57 2 0 0
453308 277 5 0 0
453312 663 3 0 0
453313 414 1 0 0
453318 57 2 0 0
453323 550 3 0 0
453328 320 2 0 0
453334 405 6 0 0
453336 663 3 0 0
453337 405 4 0 0
453339 372 2 0 0
453341 414 2 0 0
453345 320 2 0 0
453346 277 6 0 0
453347 405 4 0 0
453352 320 2 0 0
453353 726 2 0 0
453354 441 2 0 0
453356 372 2 0 0
453357 44 2 0 0
453358 372 2 0 0
453365 726 3 0 0
453375 57 2 0 0
453379 44 2 0 0
453383 726 2 0 0
453387 372 2 0 0
453391 320 4 0 0
453394 414 2 0 0
453395 405 6 0 0
453408 57 2 0 0
453410 362 3 0 0
453412 441 3 0 0
453418 441 3 0 0
453420 13 4 0 0
453424 663 1 0 0
453425 441 3 0 0
453427 13 5 0 0
453428 13 6 0 0
453429 720 2 0 0
453430 754 2 0 0
453431 13 5 0 0
453432 13 5 0 0
453433 13 5 0 0
453434 754 1 0 0
453437 271 3 0 0
453439 271 3 0 0
453440 13 6 0 0
453441 13 6 0 0
453442 13 5 0 0
453444 726 1 0 0
453447 726 1 0 0
453449 441 4 0 0
453450 13 4 0 0
453452 726 3 0 0
453453 726 1 0 0
453454 13 4 0 0
453456 71 2 0 0
453457 13 4 0 0
453459 13 4 0 0
453461 13 5 0 0
453462 13 4 0 0
453470 726 3 0 0
453471 13 4 0 0
453474 71 3 0 0
453477 453 4 0 0
453478 726 2 0 0
453480 271 0 0 0
453481 71 3 0 0
453483 13 4 0 0
453490 13 5 0 0
453491 13 5 0 0
453492 71 2 0 0
453494 453 4 0 0
453498 13 5 0 0
453499 13 4 0 0
453503 13 5 0 0
453506 57 2 0 0
453507 13 5 0 0
453511 663 2 0 0
453514 663 2 0 0
453518 441 3 0 0
453521 453 4 0 0
453528 726 2 0 0
453534 441 3 0 0
453538 13 4 0 0
453540 453 3 0 0
453553 726 2 0 0
453555 726 3 0 0
453557 13 4 0 0
453564 13 4 0 0
453568 726 3 0 0
453569 453 3 0 0
453570 726 2 0 0
453571 15 3 0 0
453572 15 4 0 0
453576 663 2 0 0
453580 473 2 0 0
453581 15 4 0 0
453583 441 3 0 0
453584 473 3 0 0
453585 15 4 0 0
453588 726 1 0 0
453589 441 2 0 0
453592 726 2 0 0
453596 726 2 0 0
453597 13 4 0 0
453599 726 3 0 0
453600 15 3 0 0
453601 15 3 0 0
453604 13 3 0 0
453610 13 4 0 0
453611 473 2 0 0
453624 453 4 0 0
453631 453 2 0 0
453634 13 4 0 0
453636 13 4 0 0
453641 473 3 0 0
453642 726 2 0 0
453650 71 3 0 0
453651 154 3 0 0
453653 453 3 0 0
453654 663 3 0 0
453657 13 4 0 0
453658 13 3 0 0
453659 13 4 0 0
453660 0 2 0 0
453664 0 3 0 0
453666 726 3 0 0
453667 13 5 0 0
453669 453 2 0 0
453670 71 2 0 0
453672 473 3 0 0
453676 71 2 0 0
453677 71 2 0 0
453683 1035 0 1 0
453701 13 3 0 0
453702 453 4 0 0
453703 0 3 0 0
453706 453 2 0 0
453707 13 4 0 0
453708 453 3 0 0
453712 473 3 0 0
453714 15 3 0 0
453718 453 3 0 0
453719 453 4 0 0
453726 271 1 0 0
453729 13 4 0 0
453733 473 3 0 0
453734 453 1 0 0
453749 453 2 0 0
453751 71 2 0 0
453756 453 3 0 0
453765 441 4 0 0
453769 726 2 0 0
453771 271 2 0 0
453776 13 4 0 0
453777 0 2 0 0
453780 13 5 0 0
453781 1035 0 1 0
453783 71 2 0 0
453784 453 3 0 0
453786 13 4 0 0
453796 13 5 0 0
453801 13 5 0 0
453802 13 5 0 0
453803 13 6 0 0
453804 57 2 0 0
453807 663 3 0 0
453808 57 2 0 0
453811 726 1 0 0
453818 13 4 0 0
453826 13 5 0 0
453827 44 1 0 0
453829 663 1 0 0
453830 13 4 0 0
453832 13 5 0 0
453833 663 2 0 0
453837 13 4 0 0
453838 13 6 0 0
453842 13 4 0 0
453845 13 4 0 0
453848 13 4 0 0
453849 13 4 0 0
453850 70 2 0 0
453852 441 3 0 0
453855 663 2 0 0
453857 1035 0 1 0
453858 441 3 0 0
453859 441 3 0 0
453863 13 5 0 0
453866 13 4 0 0
453871 663 2 0 0
453878 57 1 0 0
453880 13 3 0 0
453881 663 2 0 0
453885 164 3 0 0
453886 441 3 0 0
453888 13 5 0 0
453889 13 4 0 0
453893 13 4 0 0
453899 13 4 0 0
453900 726 1 0 0
453901 320 2 0 0
453902 13 4 0 0
453904 57 1 0 0
453908 164 2 0 0
453920 663 2 0 0
453925 13 3 0 0
453926 57 1 0 0
453929 13 5 0 0
453930 663 2 0 0
453932 441 2 0 0
453933 13 3 0 0
453937 726 2 0 0
