# NSAID zone depth edge out
576025 1036 0 1 0
576027 910 2 0 0
576028 1036 0 1 0
576029 164 5 0 0
576031 1036 0 1 0
576032 1036 0 1 0
576033 492 3 0 0
576035 164 3 0 0
576036 164 3 0 0
576037 767 1 0 0
576038 1036 0 1 0
576039 1036 0 1 0
576042 227 3 0 0
576043 492 5 0 0
576044 492 6 0 0
576048 492 5 0 0
576050 492 5 0 0
576056 235 3 0 0
576065 1036 0 1 0
576066 492 6 0 0
576067 227 2 0 0
576073 164 5 0 0
576076 1036 0 1 0
576078 227 2 0 0
576080 235 4 0 0
576081 503 4 0 0
576082 503 4 0 0
576083 503 4 0 0
576084 492 2 0 0
576085 503 4 0 0
576086 492 3 0 0
576089 492 2 0 0
576091 492 3 0 0
576095 492 4 0 0
576097 492 5 0 0
576098 426 2 0 0
576099 235 4 0 0
576102 164 5 0 0
576103 492 3 0 0
576104 503 4 0 0
576105 164 5 0 0
576106 164 4 0 0
576107 532 4 0 0
576108 492 3 0 0
576113 1036 0 1 0
576117 164 3 0 0
576121 492 4 0 0
576126 492 4 0 0
576131 532 4 0 0
576133 492 3 0 0
576134 235 4 0 0
576135 164 5 0 0
576136 532 4 0 0
576137 235 4 0 0
576138 164 6 0 0
576139 192 5 0 0
576140 164 4 0 0
576143 492 4 0 0
576145 164 6 0 0
576147 164 2 0 0
576149 492 4 0 0
576151 426 2 0 0
576152 426 2 0 0
576154 492 3 0 0
576155 164 4 0 0
576156 164 5 0 0
576165 235 4 0 0
576167 381 5 0 0
576169 492 3 0 0
576170 492 3 0 0
576172 1036 0 1 0
576173 492 3 0 0
576174 492 4 0 0
576176 492 4 0 0
576178 1036 0 1 0
576182 235 3 0 0
576183 164 2 0 0
576185 492 4 0 0
576186 492 4 0 0
576188 492 4 0 0
576189 492 3 0 0
576198 192 5 0 0
576200 532 3 0 0
576201 532 3 0 0
576211 235 2 0 0
576215 235 4 0 0
576218 1036 0 1 0
576219 235 2 0 0
576220 164 2 0 0
576223 227 2 0 0
576225 227 1 0 0
576227 164 2 0 0
576228 235 4 0 0
576230 227 2 0 0
576231 492 3 0 0
576233 767 3 0 0
576234 532 3 0 0
576240 532 3 0 0
576243 227 2 0 0
576244 532 3 0 0
576245 235 3 0 0
576246 164 5 0 0
576247 532 4 0 0
576248 235 3 0 0
576249 235 3 0 0
576250 235 6 0 0
576252 235 4 0 0
576253 381 3 0 0
576256 235 5 0 0
576257 227 3 0 0
576258 235 6 0 0
576263 910 1 0 0
576264 532 3 0 0
576266 235 3 0 0
576273 235 4 0 0
576274 532 3 0 0
576275 532 2 0 0
576279 532 2 0 0
576281 227 2 0 0
576282 910 1 0 0
576283 532 2 0 0
576286 227 3 0 0
576289 895 1 0 0
576295 532 3 0 0
576303 235 3 0 0
576305 227 6 0 0
576307 532 3 0 0
576313 1036 0 1 0
576315 910 1 0 0
576317 910 1 0 0
576319 910 1 0 0
576320 227 6 0 0
576321 910 2 0 0
576322 532 3 0 0
576325 532 3 0 0
576326 532 2 0 0
576327 235 4 0 0
576328 910 2 0 0
576333 381 4 0 0
576334 910 2 0 0
576335 235 5 0 0
576337 235 4 0 0
576338 235 4 0 0
576339 235 5 0 0
576340 235 5 0 0
576343 910 1 0 0
576346 1036 0 1 0
576347 235 6 0 0
576348 910 2 0 0
576349 164 1 0 0
576352 910 2 0 0
576356 492 5 0 0
576362 227 7 0 0
576371 910 2 0 0
576372 910 2 0 0
576373 164 1 0 0
576376 227 7 0 0
576379 1036 0 1 0
576380 1036 0 1 0
576384 1036 0 1 0
576389 227 7 0 0
576393 164 2 0 0
576395 492 5 0 0
576398 164 1 0 0
576403 227 5 0 0
576404 227 5 0 0
576405 235 3 0 0
576407 235 3 0 0
576409 227 3 0 0
576413 164 3 0 0
576415 532 3 0 0
576417 532 3 0 0
576423 164 2 0 0
576425 381 4 0 0
576426 235 4 0 0
576428 227 2 0 0
576440 235 4 0 0
576446 235 4 0 0
576448 381 4 0 0
576450 235 4 0 0
576455 235 5 0 0
576461 235 3 0 0
576464 532 3 0 0
576465 532 3 0 0
576466 381 5 0 0
576470 532 3 0 0
576473 235 4 0 0
576476 235 4 0 0
576477 235 5 0 0
576478 728 1 0 0
576482 227 2 0 0
576485 164 3 0 0
576487 227 2 0 0
576489 235 3 0 0
576493 532 3 0 0
576495 164 4 0 0
576496 532 2 0 0
576498 164 5 0 0
576502 235 3 0 0
576504 532 3 0 0
576505 235 3 0 0
576506 235 4 0 0
576509 235 3 0 0
576514 910 2 0 0
576515 381 1 0 0
576516 164 1 0 0
576518 381 2 0 0
576522 1036 0 1 0
576523 235 3 0 0
576524 235 4 0 0
576525 235 4 0 0
576527 381 2 0 0
576532 235 3 0 0
576542 235 3 0 0
576543 235 3 0 0
576545 235 3 0 0
576546 235 4 0 0
576547 235 3 0 0
576550 235 3 0 0
576554 910 2 0 0
576555 532 2 0 0
576568 767 1 0 0
576571 235 3 0 0
576572 235 4 0 0
576578 192 3 0 0
576581 192 2 0 0
576583 192 3 0 0
576585 728 1 0 0
576593 235 3 0 0
576599 235 3 0 0
576603 164 3 0 0
576608 704 1 0 0
576609 704 1 0 0
576610 411 1 0 0
576624 532 3 0 0
576626 235 6 0 0
576628 235 6 0 0
576630 704 2 0 0
576636 164 2 0 0
576637 1036 0 1 0
576638 785 2 0 0
576640 235 4 0 0
576647 235 6 0 0
576648 532 2 0 0
576650 166 5 0 0
576653 166 5 0 0
576654 235 4 0 0
576658 164 2 0 0
576659 704 2 0 0
576660 532 2 0 0
576662 164 2 0 0
576664 235 5 0 0
576667 235 4 0 0
576669 895 2 0 0
576671 235 6 0 0
576680 235 6 0 0
576682 227 2 0 0
576683 411 2 0 0
576691 235 4 0 0
576693 910 2 0 0
576698 532 2 0 0
576699 532 2 0 0
576701 532 1 0 0
576703 235 4 0 0
576706 235 4 0 0
576712 235 4 0 0
576714 192 3 0 0
576721 235 2 0 0
576726 227 2 0 0
576728 235 5 0 0
576735 1036 0 1 0
576744 192 3 0 0
576747 532 3 0 0
576750 192 3 0 0
576756 192 3 0 0
576759 532 2 0 0
576761 532 2 0 0
576770 532 1 0 0
576771 164 2 0 0
576779 192 2 0 0
576780 728 1 0 0
576781 192 3 0 0
576783 411 2 0 0
576786 164 1 0 0
576790 192 4 0 0
576793 227 3 0 0
576796 235 3 0 0
576797 1036 0 1 0
576798 164 3 0 0
576800 785 0 0 0
576803 728 1 0 0
576805 381 2 0 0
576806 192 3 0 0
576808 785 2 0 0
576811 532 1 0 0
576815 785 1 0 0
576817 1036 0 1 0
576825 235 4 0 0
576827 192 3 0 0
576834 235 4 0 0
576843 1036 0 1 0
576844 166 5 0 0
576850 243 1 0 0
576851 235 4 0 0
576858 192 2 0 0
576863 1036 0 1 0
576865 103 2 0 0
576868 103 1 0 0
576870 20 5 0 0
576872 103 1 0 0
576873 4 2 0 0
576876 25 4 0 0
576877 103 2 0 0
576880 53 2 0 0
576883 20 6 0 0
576884 4 2 0 0
576889 103 2 0 0
576890 4 2 0 0
576892 618 1 0 0
576893 20 5 0 0
576894 103 2 0 0
576898 20 5 0 0
576903 53 1 0 0
576908 4 4 0 0
576909 25 6 0 0
576916 20 5 0 0
576917 20 6 0 0
576918 25 1 0 0
576920 151 4 0 0
576922 103 2 0 0
576923 618 2 0 0
576925 618 1 0 0
576928 103 1 0 0
576936 20 5 0 0
576937 4 3 0 0
576938 341 3 0 0
576941 4 2 0 0
576943 20 5 0 0
576944 4 4 0 0
576953 25 1 0 0
576955 4 4 0 0
576956 20 6 0 0
576958 4 4 0 0
576959 20 5 0 0
576960 4 1 0 0
576961 20 5 0 0
576962 20 6 0 0
576965 100 3 0 0
576972 25 2 0 0
576974 151 3 0 0
576978 151 3 0 0
576980 4 3 0 0
576988 20 4 0 0
576991 25 2 0 0
576992 100 4 0 0
576993 100 3 0 0
576995 4 1 0 0
576997 25 2 0 0
577001 44 2 0 0
577014 25 2 0 0
577022 618 2 0 0
577025 4 1 0 0
577029 25 3 0 0
577030 104 4 0 0
577034 20 5 0 0
577038 4 1 0 0
577039 104 5 0 0
577044 104 5 0 0
577046 25 3 0 0
577047 4 1 0 0
577067 25 1 0 0
577073 20 6 0 0
577083 103 1 0 0
577084 618 1 0 0
577088 618 1 0 0
577089 25 4 0 0
577090 4 1 0 0
577096 4 1 0 0
577099 618 1 0 0
577101 20 4 0 0
577105 303 3 0 0
577108 4 2 0 0
577111 104 5 0 0
577117 4 2 0 0
577125 4 1 0 0
577127 4 1 0 0
577129 103 1 0 0
577187 179 3 0 0
577191 326 3 0 0
577208 682 1 0 0
577211 166 4 0 0
577212 388 2 0 0
577221 41 5 0 0
577228 157 4 0 0
577241 943 1 0 0
577247 388 3 0 0
577252 154 3 0 0
577254 179 2 0 0
577266 179 3 0 0
577267 29 2 0 0
577272 166 4 0 0
577279 157 3 0 0
577280 166 4 0 0
577281 166 4 0 0
577285 166 4 0 0
577286 157 3 0 0
577287 904 2 0 0
577288 124 3 0 0
577295 80 5 0 0
577296 41 5 0 0
577298 166 4 0 0
577301 682 2 0 0
577304 166 5 0 0
577305 626 4 0 0
577308 124 5 0 0
577312 157 3 0 0
577316 388 3 0 0
577318 41 6 0 0
577319 388 2 0 0
577320 388 3 0 0
577323 41 5 0 0
577324 41 5 0 0
577327 682 2 0 0
577329 29 3 0 0
577330 626 3 0 0
577336 166 4 0 0
577338 124 6 0 0
577339 626 3 0 0
577340 124 5 0 0
577343 166 4 0 0
577347 626 3 0 0
577349 157 3 0 0
577355 124 3 0 0
577356 682 2 0 0
577357 29 3 0 0
577362 124 4 0 0
577363 626 3 0 0
577372 154 2 0 0
577374 41 4 0 0
577376 166 5 0 0
577377 626 3 0 0
577378 166 5 0 0
577379 29 2 0 0
577387 154 1 0 0
577389 124 4 0 0
577392 154 2 0 0
577393 682 1 0 0
577394 124 4 0 0
577397 388 3 0 0
577399 1036 0 1 0
577401 612 2 0 0
577403 388 3 0 0
577406 626 2 0 0
577407 612 2 0 0
577408 388 4 0 0
577412 154 1 0 0
577414 124 5 0 0
577416 124 4 0 0
577417 1036 0 1 0
577418 154 2 0 0
577420 124 3 0 0
577422 157 4 0 0
577424 179 2 0 0
577426 157 4 0 0
577428 124 2 0 0
577429 29 2 0 0
577430 166 6 0 0
577435 626 2 0 0
577442 124 5 0 0
577447 179 2 0 0
577449 157 3 0 0
577451 157 3 0 0
577460 124 5 0 0
577465 124 5 0 0
577472 179 3 0 0
577473 157 2 0 0
577476 157 3 0 0
577480 157 3 0 0
577483 943 1 0 0
577497 157 3 0 0
577498 124 3 0 0
577499 157 3 0 0
577502 904 1 0 0
577509 179 3 0 0
577512 943 1 0 0
577520 943 2 0 0
577522 157 3 0 0
577528 41 4 0 0
577530 157 3 0 0
577533 157 4 0 0
577534 166 4 0 0
577543 247 3 0 0
577546 166 4 0 0
577548 247 3 0 0
577551 166 4 0 0
577559 247 3 0 0
577560 326 3 0 0
577563 179 3 0 0
577564 904 1 0 0
577567 157 2 0 0
577568 157 4 0 0
577569 166 4 0 0
577571 179 3 0 0
577573 904 1 0 0
577575 943 2 0 0
577577 179 3 0 0
577579 166 4 0 0
577589 179 3 0 0
577591 904 2 0 0
577592 166 6 0 0
577593 943 2 0 0
577596 179 4 0 0
577599 166 4 0 0
577605 29 2 0 0
577613 65 3 0 0
577614 124 4 0 0
577618 943 1 0 0
577621 179 3 0 0
577622 943 2 0 0
577623 166 5 0 0
577628 157 2 0 0
577633 157 3 0 0
577648 154 1 0 0
577653 904 1 0 0
577656 179 3 0 0
577658 41 5 0 0
577659 904 1 0 0
577661 157 5 0 0
577666 157 4 0 0
577669 943 3 0 0
577675 166 4 0 0
577676 179 4 0 0
577683 943 3 0 0
577684 157 2 0 0
577685 166 4 0 0
577686 179 2 0 0
577691 326 3 0 0
577697 157 4 0 0
577699 388 4 0 0
577701 326 3 0 0
577702 612 3 0 0
577703 166 4 0 0
577706 157 1 0 0
577715 904 0 0 0
577718 85 3 0 0
577725 247 4 0 0
577727 157 2 0 0
577733 837 2 0 0
577735 943 2 0 0
577739 361 1 0 0
577745 326 2 0 0
577748 179 3 0 0
577751 157 3 0 0
577754 326 3 0 0
577755 157 1 0 0
577756 247 3 0 0
577757 326 2 0 0
577758 85 5 0 0
577759 682 1 0 0
577761 85 2 0 0
577762 682 1 0 0
577765 1036 0 1 0
577774 247 3 0 0
577777 85 5 0 0
577778 179 4 0 0
577779 85 5 0 0
577782 157 3 0 0
577786 65 5 0 0
577787 1036 0 1 0
577788 157 3 0 0
577790 1036 0 1 0
577792 157 0 0 0
577794 1036 0 1 0
577795 326 3 0 0
577800 157 2 0 0
577802 247 2 0 0
577807 65 3 0 0
577809 157 1 0 0
577810 247 2 0 0
577813 326 2 0 0
577815 1036 0 1 0
577816 837 2 0 0
577817 179 3 0 0
577819 326 2 0 0
577820 157 4 0 0
577821 157 1 0 0
577822 166 4 0 0
577823 179 3 0 0
577824 179 3 0 0
577825 179 4 0 0
577828 247 2 0 0
577830 1036 0 1 0
577831 309 2 0 0
577834 388 4 0 0
577835 904 1 0 0
577836 157 1 0 0
577839 157 2 0 0
577840 157 3 0 0
577843 943 1 0 0
577844 904 1 0 0
577846 157 2 0 0
577849 157 4 0 0
577852 157 1 0 0
577854 179 3 0 0
577855 157 1 0 0
577856 157 1 0 0
577858 326 4 0 0
577863 85 3 0 0
577866 154 3 0 0
577870 85 3 0 0
577878 904 1 0 0
577902 65 4 0 0
577903 388 4 0 0
577906 179 3 0 0
577908 837 2 0 0
577911 85 5 0 0
577915 904 1 0 0
577917 626 2 0 0
577920 1036 0 1 0
577922 626 2 0 0
577927 157 1 0 0
577930 361 2 0 0
577931 157 1 0 0
577932 1036 0 1 0
577933 326 2 0 0
577934 157 2 0 0
577938 326 4 0 0
577939 388 3 0 0
577942 388 3 0 0
577949 837 0 0 0
577952 837 1 0 0
577954 904 2 0 0
577957 157 3 0 0
577958 157 1 0 0
577959 1036 0 1 0
577967 1036 0 1 0
577968 157 2 0 0
577969 943 2 0 0
577970 1036 0 1 0
577972 326 3 0 0
577973 85 4 0 0
577976 157 3 0 0
577977 1036 0 1 0
577978 247 4 0 0
577979 388 4 0 0
577980 1036 0 1 0
577982 904 2 0 0
577983 388 3 0 0
577984 388 4 0 0
577985 157 2 0 0
577986 326 4 0 0
577989 943 2 0 0
577990 1036 0 1 0
577991 388 2 0 0
577994 326 4 0 0
577995 326 2 0 0
577996 326 3 0 0
577997 157 1 0 0
577998 157 1 0 0
577999 837 1 0 0
578006 388 2 0 0
578007 837 1 0 0
578009 326 4 0 0
578010 1036 0 1 0
578012 904 2 0 0
578013 157 3 0 0
578020 1036 0 1 0
578021 326 3 0 0
578023 179 3 0 0
578025 154 2 0 0
578028 789 3 0 0
578030 179 3 0 0
578033 326 2 0 0
578042 326 3 0 0
578045 157 4 0 0
578047 978 3 0 0
578049 943 3 0 0
578051 157 4 0 0
578058 154 2 0 0
578060 154 0 0 0
578061 326 3 0 0
578063 154 2 0 0
578065 85 5 0 0
578067 157 1 0 0
578068 904 1 0 0
578074 154 2 0 0
578079 789 3 0 0
578080 85 3 0 0
578081 789 3 0 0
578086 102 4 0 0
578088 388 2 0 0
578090 157 2 0 0
578091 179 2 0 0
578092 157 2 0 0
578095 154 1 0 0
578096 157 2 0 0
578097 789 3 0 0
578100 179 2 0 0
578103 154 2 0 0
578104 789 3 0 0
578105 157 4 0 0
578110 1036 0 1 0
578111 41 5 0 0
578112 388 3 0 0
578113 388 3 0 0
578114 157 2 0 0
578118 388 1 0 0
578119 388 2 0 0
578120 157 4 0 0
578121 102 4 0 0
578124 789 3 0 0
578127 157 2 0 0
578128 1036 0 1 0
578129 102 3 0 0
578131 388 2 0 0
578132 388 2 0 0
578134 388 4 0 0
578135 1036 0 1 0
578136 789 2 0 0
578137 388 3 0 0
578138 102 4 0 0
578139 789 3 0 0
578140 789 3 0 0
578141 837 1 0 0
578143 388 4 0 0
578147 388 4 0 0
578148 157 1 0 0
578151 388 3 0 0
578152 1036 0 1 0
578154 157 2 0 0
578156 904 1 0 0
578160 157 1 0 0
578162 943 2 0 0
578163 772 2 0 0
578164 157 2 0 0
578168 157 2 0 0
578173 388 3 0 0
578178 102 2 0 0
578183 102 3 0 0
578184 157 1 0 0
578187 154 1 0 0
578191 837 1 0 0
578194 1036 0 1 0
578198 1036 0 1 0
578199 1036 0 1 0
578200 117 7 0 0
578204 1036 0 1 0
578208 1036 0 1 0
578215 1036 0 1 0
578220 1036 0 1 0
578229 1036 0 1 0
578235 1036 0 1 0
578241 476 2 0 0
578246 1036 0 1 0
578251 117 5 0 0
578252 1036 0 1 0
578254 117 4 0 0
578260 476 3 0 0
578262 81 3 0 0
578266 686 1 0 0
578274 476 1 0 0
578279 117 5 0 0
578283 117 5 0 0
578290 1036 0 1 0
578291 200 6 0 0
578293 686 1 0 0
578295 849 0 0 0
578301 117 4 0 0
578302 476 1 0 0
578312 686 1 0 0
578315 200 5 0 0
578317 686 2 0 0
578319 1036 0 1 0
578323 1036 0 1 0
578324 476 2 0 0
578332 117 6 0 0
578334 117 5 0 0
578338 117 7 0 0
578340 476 2 0 0
578342 1036 0 1 0
578344 1036 0 1 0
578345 1036 0 1 0
578349 200 6 0 0
578354 1036 0 1 0
578356 1036 0 1 0
578357 1036 0 1 0
578358 1036 0 1 0
578360 1036 0 1 0
578362 81 2 0 0
578363 1036 0 1 0
578366 1036 0 1 0
578373 1036 0 1 0
578380 1036 0 1 0
578386 1036 0 1 0
578387 892 2 0 0
578389 117 8 0 0
578390 892 2 0 0
578392 892 3 0 0
578393 117 9 0 0
578395 892 2 0 0
578396 1036 0 1 0
578398 1036 0 1 0
578399 1036 0 1 0
578401 1036 0 1 0
578402 1036 0 1 0
578403 117 9 0 0
578405 892 2 0 0
578408 117 9 0 0
578409 863 2 0 0
578410 892 3 0 0
578411 1036 0 1 0
578412 117 6 0 0
578413 892 3 0 0
578414 892 3 0 0
578415 476 4 0 0
578418 1036 0 1 0
578420 1036 0 1 0
578421 1036 0 1 0
578422 898 0 0 0
578423 1036 0 1 0
578425 1036 0 1 0
578426 892 3 0 0
578427 856 3 0 0
578428 117 8 0 0
578432 863 2 0 0
578433 476 4 0 0
578434 856 3 0 0
578435 476 4 0 0
578436 1036 0 1 0
578437 1036 0 1 0
578438 1036 0 1 0
578442 1036 0 1 0
578443 1036 0 1 0
578444 892 3 0 0
578445 892 3 0 0
578446 476 4 0 0
578447 117 6 0 0
578453 476 4 0 0
578457 1036 0 1 0
578462 1036 0 1 0
578463 1036 0 1 0
578465 1036 0 1 0
578467 1036 0 1 0
578468 476 4 0 0
578469 117 8 0 0
578470 117 9 0 0
578471 1036 0 1 0
578476 117 7 0 0
578477 1036 0 1 0
578479 898 1 0 0
578481 476 4 0 0
578482 200 5 0 0
578484 1036 0 1 0
578485 863 3 0 0
578486 117 6 0 0
578487 476 4 0 0
578488 372 3 0 0
578490 117 9 0 0
578491 476 4 0 0
578492 476 4 0 0
578495 476 4 0 0
578497 476 4 0 0
578499 898 1 0 0
578501 898 1 0 0
578503 856 4 0 0
578505 117 6 0 0
578506 476 3 0 0
578508 1036 0 1 0
578510 863 2 0 0
578511 476 4 0 0
578512 117 8 0 0
578513 1036 0 1 0
578515 450 4 0 0
578516 117 7 0 0
578517 1036 0 1 0
578519 117 8 0 0
578520 1036 0 1 0
578523 476 4 0 0
578524 1036 0 1 0
578527 81 5 0 0
578531 476 3 0 0
578532 1036 0 1 0
578534 450 4 0 0
578535 476 3 0 0
578536 117 9 0 0
578538 1036 0 1 0
578540 117 5 0 0
578541 1036 0 1 0
578546 686 1 0 0
578549 200 5 0 0
578551 200 6 0 0
578553 117 4 0 0
578560 117 8 0 0
578561 805 0 0 0
578563 1036 0 1 0
578567 1036 0 1 0
578577 200 5 0 0
578584 476 4 0 0
578586 1036 0 1 0
578593 1036 0 1 0
578595 1036 0 1 0
578598 117 5 0 0
578599 117 5 0 0
578600 117 8 0 0
578605 1036 0 1 0
578606 1036 0 1 0
578608 117 5 0 0
578610 1036 0 1 0
578612 1036 0 1 0
578621 1036 0 1 0
578622 1036 0 1 0
578625 1036 0 1 0
578626 1036 0 1 0
578633 1036 0 1 0
578634 1036 0 1 0
578636 1036 0 1 0
578649 1036 0 1 0
578651 1036 0 1 0
578652 1036 0 1 0
578656 1036 0 1 0
578658 1036 0 1 0
578659 1036 0 1 0
578662 1036 0 1 0
578664 856 4 0 0
578665 889 1 0 0
578666 889 2 0 0
578667 889 1 0 0
578670 889 2 0 0
578671 807 4 0 0
578672 807 5 0 0
578674 1036 0 1 0
578675 1036 0 1 0
578676 1036 0 1 0
578677 1036 0 1 0
578679 1036 0 1 0
578680 1036 0 1 0
578682 450 7 0 0
578683 856 3 0 0
578686 889 1 0 0
578687 856 4 0 0
578689 856 4 0 0
578690 889 1 0 0
578695 889 2 0 0
578697 889 3 0 0
578701 1036 0 1 0
578702 1036 0 1 0
578703 807 3 0 0
578704 856 2 0 0
578705 1036 0 1 0
578706 856 3 0 0
578707 450 1 0 0
578708 856 4 0 0
578709 1036 0 1 0
578710 450 7 0 0
578711 372 2 0 0
578712 450 1 0 0
578713 889 2 0 0
578714 450 2 0 0
578716 450 7 0 0
578717 1036 0 1 0
578718 889 2 0 0
578719 1036 0 1 0
578720 807 5 0 0
578721 450 7 0 0
578722 889 3 0 0
578723 1036 0 1 0
578724 856 3 0 0
578725 1036 0 1 0
578726 807 6 0 0
578727 450 7 0 0
578728 1036 0 1 0
578732 889 1 0 0
578733 856 2 0 0
578734 856 2 0 0
578735 889 2 0 0
578736 987 0 0 0
578737 856 2 0 0
578739 450 1 0 0
578741 1036 0 1 0
578743 990 3 0 0
578744 856 4 0 0
578746 807 5 0 0
578747 856 4 0 0
578748 990 3 0 0
578749 889 2 0 0
578750 1036 0 1 0
578751 863 1 0 0
578755 1036 0 1 0
578756 889 2 0 0
578757 863 1 0 0
578760 450 6 0 0
578762 1036 0 1 0
578763 990 3 0 0
578766 1036 0 1 0
578767 450 2 0 0
578768 450 2 0 0
578769 1036 0 1 0
578770 863 1 0 0
578771 856 3 0 0
578772 372 3 0 0
578773 889 1 0 0
578774 450 1 0 0
578779 450 7 0 0
578780 1036 0 1 0
578781 1036 0 1 0
578782 892 1 0 0
578783 889 2 0 0
578785 450 7 0 0
578789 856 3 0 0
578793 856 3 0 0
578794 892 1 0 0
578797 856 3 0 0
578798 990 3 0 0
578799 450 2 0 0
578800 1036 0 1 0
578804 450 7 0 0
578805 450 6 0 0
578807 856 4 0 0
578814 892 1 0 0
578815 892 2 0 0
578816 856 3 0 0
578817 892 2 0 0
578818 892 2 0 0
578819 990 1 0 0
578822 892 2 0 0
578823 863 3 0 0
578825 892 2 0 0
578826 856 4 0 0
578827 1036 0 1 0
578828 990 2 0 0
578829 1036 0 1 0
578830 892 2 0 0
578831 1036 0 1 0
578836 1036 0 1 0
578841 1036 0 1 0
578842 892 2 0 0
578845 892 2 0 0
578847 856 4 0 0
578848 892 2 0 0
578849 1036 0 1 0
578851 892 2 0 0
578852 863 2 0 0
578853 892 2 0 0
578858 1036 0 1 0
578860 856 4 0 0
578861 1036 0 1 0
578862 892 2 0 0
578867 1036 0 1 0
578870 990 2 0 0
578871 990 2 0 0
578874 892 1 0 0
578875 856 5 0 0
578877 892 2 0 0
578878 1036 0 1 0
578879 1036 0 1 0
578880 1036 0 1 0
578882 863 2 0 0
578883 1036 0 1 0
578885 863 2 0 0
578886 892 2 0 0
578888 892 2 0 0
578892 856 4 0 0
578894 856 4 0 0
578897 1036 0 1 0
578898 1036 0 1 0
578899 1036 0 1 0
578900 1036 0 1 0
578901 1036 0 1 0
578902 1036 0 1 0
578904 1036 0 1 0
578905 1036 0 1 0
578906 1036 0 1 0
578908 856 4 0 0
578909 856 3 0 0
578914 1036 0 1 0
578920 1036 0 1 0
578921 1036 0 1 0
578922 990 3 0 0
578926 1036 0 1 0
578927 1036 0 1 0
578928 1036 0 1 0
578930 1036 0 1 0
578931 1036 0 1 0
578936 1036 0 1 0
578937 1036 0 1 0
578939 1036 0 1 0
578941 1036 0 1 0
578947 1036 0 1 0
578948 1036 0 1 0
578950 1036 0 1 0
578951 1036 0 1 0
578952 1036 0 1 0
578953 1036 0 1 0
578954 1036 0 1 0
578955 889 2 0 0
578956 1036 0 1 0
578957 1036 0 1 0
578959 1036 0 1 0
578961 1036 0 1 0
578965 1036 0 1 0
578968 1036 0 1 0
578969 1036 0 1 0
578971 1036 0 1 0
578974 807 2 0 0
578975 450 2 0 0
578978 1036 0 1 0
578979 1036 0 1 0
578980 1036 0 1 0
578981 1036 0 1 0
578982 450 2 0 0
578983 860 1 0 0
578987 1036 0 1 0
578991 1036 0 1 0
578992 1036 0 1 0
578994 450 2 0 0
578999 942 2 0 0
579001 942 1 0 0
579002 1036 0 1 0
579004 1036 0 1 0
579007 889 1 0 0
579009 1036 0 1 0
579012 942 1 0 0
579013 985 2 0 0
579014 1036 0 1 0
579015 942 1 0 0
579019 450 2 0 0
579022 1036 0 1 0
579023 1036 0 1 0
579025 807 2 0 0
579026 985 1 0 0
579038 889 1 0 0
579039 807 1 0 0
579040 1036 0 1 0
579042 112 5 0 0
579043 112 5 0 0
579044 450 2 0 0
579047 1036 0 1 0
579052 1036 0 1 0
579053 1036 0 1 0
579055 107 3 0 0
579056 1036 0 1 0
579057 985 2 0 0
579058 985 3 0 0
579059 450 2 0 0
579060 112 5 0 0
579061 107 2 0 0
579074 1036 0 1 0
579076 107 2 0 0
579077 965 0 0 0
579081 1036 0 1 0
579083 1036 0 1 0
579087 944 1 0 0
579088 856 2 0 0
579091 889 2 0 0
579092 1036 0 1 0
579093 856 2 0 0
579094 889 2 0 0
579097 1036 0 1 0
579098 1036 0 1 0
579100 856 2 0 0
579101 1036 0 1 0
579103 807 5 0 0
579109 856 2 0 0
579114 860 0 0 0
579117 1036 0 1 0
579118 807 2 0 0
579120 944 1 0 0
579121 807 3 0 0
579122 1036 0 1 0
579124 944 0 0 0
579125 889 1 0 0
579130 1036 0 1 0
579132 944 1 0 0
579133 944 1 0 0
579135 944 1 0 0
579136 1036 0 1 0
579139 807 5 0 0
579144 1036 0 1 0
579149 944 1 0 0
579152 1036 0 1 0
579153 944 1 0 0
579156 889 1 0 0
579158 889 1 0 0
579160 1036 0 1 0
579162 1036 0 1 0
579164 1036 0 1 0
579166 1036 0 1 0
579168 1036 0 1 0
579170 1036 0 1 0
579174 1036 0 1 0
579176 1036 0 1 0
579177 1036 0 1 0
579179 1036 0 1 0
579202 541 2 0 0
579257 100 5 0 0
579258 547 2 0 0
579261 371 4 0 0
579264 371 5 0 0
579287 2 7 0 0
579288 595 3 0 0
579310 168 3 0 0
579324 319 3 0 0
579360 62 3 0 0
579621 669 5 0 0
579624 139 3 0 0
579633 51 5 0 0
579634 552 3 0 0
579635 1036 0 1 0
579646 1036 0 1 0
579649 1036 0 1 0
579651 1036 0 1 0
579668 708 2 0 0
579671 331 3 0 0
579678 637 2 0 0
579680 145 3 0 0
579682 145 3 0 0
579693 552 2 0 0
579695 145 3 0 0
579698 145 2 0 0
579706 331 3 0 0
579707 637 2 0 0
579729 331 2 0 0
579731 1036 0 1 0
579732 1036 0 1 0
579737 145 3 0 0
579738 51 5 0 0
579739 552 2 0 0
579741 51 2 0 0
579742 526 5 0 0
579746 1036 0 1 0
579749 1036 0 1 0
579750 1036 0 1 0
579754 775 1 0 0
579755 51 4 0 0
579774 125 1 0 0
579776 386 2 0 0
579781 186 2 0 0
579784 172 1 0 0
579789 331 1 0 0
579792 637 2 0 0
579793 145 3 0 0
579794 669 3 0 0
579799 563 2 0 0
579803 635 1 0 0
579810 145 2 0 0
579814 552 1 0 0
579816 552 2 0 0
579818 139 4 0 0
